HurricaneName,FileID,observation_date,observation_time,WindSpeed,CentralPressure,bt_eye,bt_eyewall,EyeProbability,EyeCompleteness,EyeRadius,ArcherLat,ArcherLon,ArcherComboScore,Hurricane
WINSTON,194,['2016-02-22'],['00:00'],90.53333,949.6667,241.1739,213.9104,77.301,1.0,0.2,-17.8667,172.4283,15.4862,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,195,['2016-02-22'],['00:00'],90.53333,949.6667,197.3738,197.3738,-0.53517,0.0,0.05,-17.6917,171.6145,13.1248,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,196,['2016-02-22'],['03:00'],87.46667,951.8333,246.0391,210.6785,8.0454,1.0,0.6,-17.8567,171.9097,14.7456,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,197,['2016-02-22'],['03:00'],87.46667,951.8333,197.7784,197.7784,0.2236,0.0,0.05,-17.7817,171.3056,11.8663,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,198,['2016-02-22'],['06:00'],84.4,954.0,199.1008,199.1008,0.18912,0.0,0.05,-17.9917,171.6622,10.3897,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,199,['2016-02-22'],['06:00'],84.4,954.0,193.7471,193.7471,-1.8596,0.0,0.05,-18.0417,171.1103,9.9438,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,200,['2016-02-22'],['09:00'],84.4,954.0,222.0781,218.2412,0.90667,0.86301,0.6,-17.4516,171.5428,10.9547,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,201,['2016-02-22'],['09:00'],84.4,954.0,197.0454,197.0454,-0.43887,0.0,0.05,-17.3766,171.0168,9.8091,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,202,['2016-02-22'],['12:00'],84.4,954.0,266.1574,234.5331,-0.30901,1.0,0.7,-18.0167,171.8981,11.5583,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,203,['2016-02-22'],['12:00'],84.4,954.0,200.9958,200.9958,-0.44733,0.0,0.05,-18.0667,171.3716,11.6094,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,204,['2016-02-22'],['15:00'],82.833336,956.6667,264.5234,253.1257,41.7939,0.9589,0.6,-18.4017,172.1064,14.9969,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,205,['2016-02-22'],['15:00'],82.833336,956.6667,259.6465,235.1006,1.0707,1.0,0.7,-18.5267,171.6584,11.6953,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,206,['2016-02-22'],['18:00'],81.26667,959.3333,262.6001,247.8292,77.7579,0.82192,0.15,-18.6667,172.5597,11.9238,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,207,['2016-02-22'],['18:00'],81.26667,959.3333,250.8077,243.6245,49.0035,0.78082,0.1,-18.6667,172.2694,10.0963,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,208,['2016-02-22'],['21:00'],80.53333,960.0,249.7285,222.4669,81.8075,1.0,0.15,-18.9691,172.7449,11.5184,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
WINSTON,209,['2016-02-22'],['21:00'],80.53333,960.0,242.1908,220.9935,81.1052,1.0,0.15,-18.9691,172.5071,9.3108,HURSAT_b1_v06_2016041S14170_WINSTON_c20180912
